name,part_number,manufacturer_id,price,installation_difficulty,installation_time,symptoms,product_types,replacement_parts,manufacturer,availability,video_url,product_url
Roper Refrigerator Rear Roller,PS11751112,WPW10250570,27.95,,,,"Refrigerator, Freezer.","AP6017812, 2196236, 2254625, 981122, W10250570, WP2196236",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11751112-Whirlpool-WPW10250570-Refrigerator-Rear-Roller.htm?SourceCode=18
Roper Refrigerator Axle,PS16730893,W11594405,16.95,,,,"Refrigerator, Freezer.","2179826, 2183016, 2221797, 2262072, 981126, W10876799, W11087168, W11251741, W11365768, W11365774, W11476984, WP2179826",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS16730893-Whirlpool-W11594405-AXLE.htm?SourceCode=18
Roper Refrigerator Cab Roller,PS11755335,WPW10475495,24.95,,,,"Refrigerator, Freezer.","AP6022006, 2150304, W10475495, W11429030, W11581272",Whirlpool,In Stock,https://www.youtube.com/watch?v=_b86KTYyXdk,https://www.partselect.com/PS11755335-Whirlpool-WPW10475495-Cab-Roller.htm?SourceCode=18
Roper Refrigerator Cabinet Rear Roller - Kit Of 2,PS371783,4388239,52.45,,,,"Refrigerator, Freezer.","AP3108943, 586789, 2150304, 4388239, 836054, 9791758",Whirlpool,In Stock,,https://www.partselect.com/PS371783-Whirlpool-4388239-Cabinet-Rear-Roller-Kit-of-2.htm?SourceCode=18
Roper Refrigerator White,PS313596,1104632,202.3,,,,Refrigerator.,945280,Whirlpool,Special Order,,https://www.partselect.com/PS313596-Whirlpool-1104632-WHITE.htm?SourceCode=18
Roper Refrigerator White,PS323800,2157708,150.3,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS323800-Whirlpool-2157708-WHITE.htm?SourceCode=18
Roper Refrigerator Axle Rivet,PS11740002,WP2264756,9.95,,,,Refrigerator.,2264756,Whirlpool,Special Order,,https://www.partselect.com/PS11740002-Whirlpool-WP2264756-Axle-Rivet.htm?SourceCode=18
Roper Refrigerator Roller-cab,PS1485468,2324094,231.27,,,,Refrigerator.,"AP4031174, 1408401, 2201555, 2217757, 2324094",Whirlpool,Special Order,,https://www.partselect.com/PS1485468-Whirlpool-2324094-ROLLER-CAB.htm?SourceCode=18
Roper Refrigerator Roller-front,PS11749008,WPW10142530,53.5,,,,Refrigerator.,W10142530,Whirlpool,In Stock,,https://www.partselect.com/PS11749008-Whirlpool-WPW10142530-Roller-Front.htm?SourceCode=18
Roper Refrigerator Use Wpl 943719,PS400154,944732,62.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS400154-Whirlpool-944732-USE-WPL-943719.htm?SourceCode=18
Roper Refrigerator Use Wpl 2160914,PS314046,1106980,67.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS314046-Whirlpool-1106980-USE-WPL-2160914.htm?SourceCode=18
Roper Refrigerator Use Wpl 1119757,PS314361,1109057,25.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS314361-Whirlpool-1109057-USE-WPL-1119757.htm?SourceCode=18
Roper Refrigerator Use Wpl 4389188,PS315644,1116575,161.65,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS315644-Whirlpool-1116575-USE-WPL-4389188.htm?SourceCode=18
Roper Refrigerator Use Wpl 2163619,PS315881,1118165,67.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS315881-Whirlpool-1118165-USE-WPL-2163619.htm?SourceCode=18
Roper Refrigerator Use Wpl 1116179,PS316213,1119666,30.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS316213-Whirlpool-1119666-USE-WPL-1116179.htm?SourceCode=18
Roper Refrigerator Use Wpl 1123510,PS316591,1123514,27.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS316591-Whirlpool-1123514-USE-WPL-1123510.htm?SourceCode=18
Roper Refrigerator Use Wpl 2151745,PS316704,1124326,90.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS316704-Whirlpool-1124326-USE-WPL-2151745.htm?SourceCode=18
Roper Refrigerator Use Wpl 845320,PS316761,1124592,64.95,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS316761-Whirlpool-1124592-USE-WPL-845320.htm?SourceCode=18
Roper Refrigerator Use Wpl 2196137,PS316815,1124961,140.53,,,,Refrigerator.,,Whirlpool,Special Order,,https://www.partselect.com/PS316815-Whirlpool-1124961-USE-WPL-2196137.htm?SourceCode=18
Kenmore Refrigerator Door Bin,PS11752778,WPW10321304,45.08,,,Door won’t open or close | Ice maker won’t dispense ice | Leaking,Refrigerator.,"AP6019471, 2171046, 2171047, 2179574, 2179575, 2179607, 2179607K, 2198449, 2198449K, 2304235, 2304235K, W10321302, W10321303, W10321304, W10549739, WPW10321304VP",Whirlpool,In Stock,https://www.youtube.com/watch?v=zSCNN6KpDE8,https://www.partselect.com/PS11752778-Whirlpool-WPW10321304-Refrigerator-Door-Bin.htm?SourceCode=18
,PS11701542,EDR1RXD1,75.79,,,Not dispensing water | Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,"AP5982535, 9900, 9981, EDR1RXD1B, FILTER 1, FILTER1, W10217316, W10291030, W10295370, W10295370A, W10569758, W10569760, W10569761, W10735398",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11701542-Whirlpool-EDR1RXD1-Refrigerator-Everydrop-Ice-Water-Filter.htm?SourceCode=18
,PS734935,240534901,41.95,,,Door won’t open or close | Leaking,Refrigerator.,"AP3214630, 948954, 240534901",Frigidaire,In Stock,https://www.youtube.com/watch?v=RBJ10wFvJ2M,https://www.partselect.com/PS734935-Frigidaire-240534901-Door-Shelf-Retainer-Bar.htm?SourceCode=18
,PS11739119,WP2188656,79.39,,,Door won’t open or close | Ice maker not making ice | Leaking | Ice maker won’t dispense ice,Refrigerator.,"AP6006055, 2173384, 2173386, 2173694, 2173714, 2173715, 2174109, 2174416, 2175075, 2179281, 2179347, 2188652, 2188656, 2189529, 2189629, 2194072, 2194078, 2194081, 2194087, 2194904 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=yqWpzesAc6U,https://www.partselect.com/PS11739119-Whirlpool-WP2188656-Refrigerator-Crisper-Drawer-w-Humidity-Control.htm?SourceCode=18
,PS11739091,WP2187172,40.95,,,Leaking | Door won’t open or close | Ice maker not making ice,Refrigerator.,"AP6006028, 2187172, 2187172K, 2187194, 2187194K, WP2187172VP",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11739091-Whirlpool-WP2187172-Refrigerator-Door-Bin.htm?SourceCode=18
,PS11722130,EDR4RXD1,75.79,,,Not dispensing water | Ice maker not making ice | Leaking | Ice maker dispenses too little ice,Refrigerator.,"AP5983564, 12589201, 12589203, 12589206, 12589208, 12589210, 13040201, 13040214, 13040216, 13040216N, 13040218, 4396395, 67002269, 67002671, 67003523, 67003523A, 67003526, 67003591, 67003640, 67003727 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=5oA-c0VklDg,https://www.partselect.com/PS11722130-Whirlpool-EDR4RXD1-Refrigerator-Water-Filter.htm?SourceCode=18
Kenmore Refrigerator Door Shelf Retainer Bar,PS734935,240534901,41.95,,,Door won’t open or close | Leaking,Refrigerator.,"AP3214630, 948954, 240534901",Frigidaire,In Stock,https://www.youtube.com/watch?v=RBJ10wFvJ2M,https://www.partselect.com/PS734935-Frigidaire-240534901-Door-Shelf-Retainer-Bar.htm?SourceCode=18
Kenmore Refrigerator Door Shelf Retainer Bar,PS734936,240534701,49.95,,,Door won’t open or close,Refrigerator.,"AP3214631, 948952, 240534701",Frigidaire,In Stock,https://www.youtube.com/watch?v=JGlCNEgLfM0,https://www.partselect.com/PS734936-Frigidaire-240534701-Door-Shelf-Retainer-Bar.htm?SourceCode=18
Kenmore Refrigerator Front Crisper Cover Support,PS2358880,241993101,11.95,,,Door won’t open or close,Refrigerator.,"AP4427109, 1513082, 240423701, 7241993101",Frigidaire,In Stock,https://www.youtube.com/watch?v=V_QewaKvc5M,https://www.partselect.com/PS2358880-Frigidaire-241993101-Front-Crisper-Cover-Support.htm?SourceCode=18
Kenmore Refrigerator Door Bin,PS429724,240323001,34.95,,,Ice maker not making ice | Door won’t open or close | Noisy | Ice maker won’t dispense ice,Refrigerator.,"AP2115741, 890954, 240323001, 240323001, 240323007",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS429724-Frigidaire-240323001-Refrigerator-Door-Bin.htm?SourceCode=18
Kenmore Refrigerator Door Shelf Retainer Bin,PS429868,240337901,51.95,,,Door won’t open or close | Noisy | Touchpad does not respond,Refrigerator.,"AP2115858, 891047, 240337901, 240337904, 240337905",Frigidaire,In Stock,https://www.youtube.com/watch?v=nr8TPEghgjs,https://www.partselect.com/PS429868-Frigidaire-240337901-Refrigerator-Door-Shelf-Retainer-Bin.htm?SourceCode=18
Kenmore Refrigerator Door Bin (clear),PS430122,240356402,70.95,,,,Refrigerator.,"AP2549958, 891214, 240356402, 240356407, 240356408, 240356410, 240356411, 240356413, 240356414, 240356415, 240356416, 240430305, 240430307, 240430311, 240430312, 240430325, 241808205, 241808206, 241808221, 241808229",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS430122-Frigidaire-240356402-Door-Bin-Clear.htm?SourceCode=18
Kenmore Refrigerator Door Shelf Bin,PS429871,240338001,39.95,,,Door won’t open or close | Noisy,Refrigerator.,"AP2115859, 891049, 240338001, 240338005",Frigidaire,In Stock,https://www.youtube.com/watch?v=G-A1YKp0o0o,https://www.partselect.com/PS429871-Frigidaire-240338001-Refrigerator-Door-Shelf-Bin.htm?SourceCode=18
Kenmore Refrigerator Door Rack,PS735091,240535101,37.95,,,Door won’t open or close,Refrigerator.,"AP3214801, 948956, 240535101",Frigidaire,In Stock,https://www.youtube.com/watch?v=_DIkHXz_0oU,https://www.partselect.com/PS735091-Frigidaire-240535101-Door-Rack.htm?SourceCode=18
Kenmore Refrigerator Door Bin,PS11739091,WP2187172,40.95,,,Leaking | Door won’t open or close | Ice maker not making ice,Refrigerator.,"AP6006028, 2187172, 2187172K, 2187194, 2187194K, WP2187172VP",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11739091-Whirlpool-WP2187172-Refrigerator-Door-Bin.htm?SourceCode=18
Kenmore Refrigerator Drawer Support Rail (right Side),PS430917,240530701,49.93,,,Door won’t open or close,Refrigerator.,"AP2116590, 917558, 240530701, 240460501",Frigidaire,In Stock,https://www.youtube.com/watch?v=tETYca_dopI,https://www.partselect.com/PS430917-Frigidaire-240530701-Drawer-Support-Rail-Right-Side.htm?SourceCode=18
Kenmore Refrigerator Crisper Drawer W/humidity Control,PS11739119,WP2188656,79.39,,,Door won’t open or close | Ice maker not making ice | Leaking | Ice maker won’t dispense ice,Refrigerator.,"AP6006055, 2173384, 2173386, 2173694, 2173714, 2173715, 2174109, 2174416, 2175075, 2179281, 2179347, 2188652, 2188656, 2189529, 2189629, 2194072, 2194078, 2194081, 2194087, 2194904 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=yqWpzesAc6U,https://www.partselect.com/PS11739119-Whirlpool-WP2188656-Refrigerator-Crisper-Drawer-w-Humidity-Control.htm?SourceCode=18
Kenmore Refrigerator Crisper Pan,PS429854,240337103,103.69,,,Door won’t open or close | Leaking,Refrigerator.,"AP2115849, 891037, 240337103, 240337102, 240337103, 240337105, 240337107, 240337108, 240337109",Frigidaire,In Stock,https://www.youtube.com/watch?v=Eh_RNmQsgRk,https://www.partselect.com/PS429854-Frigidaire-240337103-Refrigerator-Crisper-Pan.htm?SourceCode=18
Kenmore Refrigerator Center Crisper Rail (white),PS11757048,WPW10671238,52.46,,,Door won’t open or close | Noisy | Leaking | Fridge too cold,Refrigerator.,"AP6023702, 12530701, 12530701N, 14217493, 67001057, 8208354, 97001057, W10671238, W10671238N",Whirlpool,In Stock,https://www.youtube.com/watch?v=v9hrs0zu0fo,https://www.partselect.com/PS11757048-Whirlpool-WPW10671238-Refrigerator-Center-Crisper-Rail-White.htm?SourceCode=18
Kenmore Refrigerator Pantry End Cap Kit,PS11738134,W10874836,34.6,,,Door won’t open or close | Fridge too cold | Noisy,Refrigerator.,"AP6004794, 12656010, 12656013, 12656014, 12656019, 12656022, 12656023, 12656104, 12656106, 2206738W, 2206740W, 2206764W, 2301453W, 2301455W, 2311704W, 67002757, 67002758, 67003281, 67005694, 67005858 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=0G8QcWb_2Fw,https://www.partselect.com/PS11738134-Whirlpool-W10874836-Refrigerator-Pantry-End-Cap-Kit.htm?SourceCode=18
Kenmore Refrigerator Meat/vegetable Drawer W/handle,PS11739122,WP2188664,56.95,,,Door won’t open or close | Leaking,Refrigerator.,"AP6006058, 2173385, 2173387, 2173696, 2175073, 2175076, 2179276, 2179279, 2179282, 2179348, 2188654, 2188664, 2188665, 2188724, 2189530, 2189630, 2194074, 2194076, 2194079, 2194082 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=SaXgE3UwJ-k,https://www.partselect.com/PS11739122-Whirlpool-WP2188664-Refrigerator-Meat-Vegetable-Drawer-w-Handle.htm?SourceCode=18
Kenmore Refrigerator Center Rail,PS11752912,WPW10326469,23.95,,,Door won’t open or close | Noisy,Refrigerator.,"AP6019603, 12796401, 67004514, 8208326, W10326469, W10326469N, WPW10326469VP",Whirlpool,In Stock,https://www.youtube.com/watch?v=EFJ-YCLJmjE,https://www.partselect.com/PS11752912-Whirlpool-WPW10326469-Refrigerator-Center-Rail.htm?SourceCode=18
Kenmore Refrigerator Drawer Support Rail (left Side),PS430916,240530601,49.93,,,Door won’t open or close,Refrigerator.,"AP2116589, 917557, 240530601, 240460401",Frigidaire,In Stock,https://www.youtube.com/watch?v=uHQKduqU2KA,https://www.partselect.com/PS430916-Frigidaire-240530601-Drawer-Support-Rail-Left-Side.htm?SourceCode=18
Kenmore Refrigerator Crisper Drawer Cover,PS12071129,5304508067,92.95,,,Door won’t open or close,Refrigerator.,"AP6230468, 5304508410, 5304519462",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12071129-Frigidaire-5304508067-Refrigerator-Crisper-Drawer-Cover.htm?SourceCode=18
Kenmore Refrigerator Crisper Drawer Cover,PS2363600,240364787,79.95,,,Door won’t open or close,Refrigerator.,"AP4432913, 216979402, 216995502, 240364714, 240364725, 240364747, 240364764, 240364778, 240364794",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS2363600-Frigidaire-240364787-Refrigerator-Crisper-Drawer-Cover.htm?SourceCode=18
Kenmore Refrigerator Ice Maker,PS11738120,W10873791,80.43,,,Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,"AP6026347, W10760070, W10798411, W10847507, W10873791VP, W11130444, W11646278",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11738120-Whirlpool-W10873791-Refrigerator-Ice-Maker.htm?SourceCode=18
Kenmore Refrigerator Ice Maker Assembly,PS12364147,241798231,83.29,,,Ice maker not making ice | Ice maker won’t dispense ice | Won’t start | Noisy,"Refrigerator, Freezer, Ice Maker.","AP6332951, 241642501, 241642503A, 241642511, 241798201, 241798209, 241798211, 241798220, 241798223, 241798224, 3206327, 3206329, 5303320545, 5304445222, 5304456669, 5304456671, 5304456672, 75304445222, 75304456669, 75304456671 ... Show more",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12364147-Frigidaire-241798231-Refrigerator-Ice-Maker-Assembly.htm?SourceCode=18
Kenmore Refrigerator Ice Maker Assembly,PS11765620,W10884390,77.15,,,Ice maker not making ice | Ice maker won’t dispense ice | Ice maker dispenses too much ice | Leaking,Refrigerator.,"AP6030643, W10377152, W10469286, W10793298, WPW10377152, WPW10469286",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11765620-Whirlpool-W10884390-Refrigerator-Ice-Maker-Assembly.htm?SourceCode=18
Kenmore Refrigerator Replacement Ice Maker,PS2121513,D7824706Q,89.24,,,Ice maker not making ice | Leaking | Ice maker won’t dispense ice | Ice maker dispenses too little ice,"Refrigerator, Ice Maker.","AP4135008, 915772, D7824706Q, 0056504, 0056599, 0056605, 0056606, 0311155, 0312578, 0312738, 0312739, 0312740, 10549201, 10563707, 10563708, 14211407, 61005508, 61005508A, 67001263, 68111-1 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=_6xfzzeEWyw,https://www.partselect.com/PS2121513-Whirlpool-D7824706Q-Replacement-Ice-Maker.htm?SourceCode=18
Kenmore Refrigerator Replacement Ice Maker,PS358591,4317943,114.87,,,Ice maker not making ice | Leaking | Ice maker won’t dispense ice | Ice maker dispenses too little ice,"Refrigerator, Ice Maker, Wine and Beverage Cooler.","AP2984633, 1857, 4317943, 4210317, 4211173, 4317943, 4317943R, 4317943VP, 46000978556, 46004211173, 480616, 480617, 482014, 482015, 482016, 482017, 482018, 482019, 482020, 482394 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=ECdu8xqf0Ns,https://www.partselect.com/PS358591-Whirlpool-4317943-Replacement-Ice-Maker.htm?SourceCode=18
Kenmore Refrigerator Ice Maker Assembly,PS16221322,243297613,87.95,,,Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,"243297603, 243297606, 243297607, 243297609, 243297801, 243297901, 243298001, 243298101, 243298401, 243298501",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS16221322-Frigidaire-243297613-Ice-Maker-Assembly.htm?SourceCode=18
Kenmore Refrigerator Ice Maker,PS1993870,WR30X10093,173.95,,,Ice maker not making ice | Ice maker won’t dispense ice | Leaking | Ice maker dispenses too little ice,"Refrigerator, Freezer, Ice Maker, Wine and Beverage Cooler.","AP4345120, 1399596, WR30X10093, 200D1181G026, 66042, JS2, MSE1, SWR29X5110, SWR29X5114, SWR29X5115, SWR29X5119, SWR29X5121, SWR29X5126, SWR29X5127, SWR29X5128, SWR29X5129, SWR29X5130, WR29X10001, WR29X10002, WR29X10080 ... Show more",GE,In Stock,https://www.youtube.com/watch?v=QlZjvDqmxTE,https://www.partselect.com/PS1993870-GE-WR30X10093-Refrigerator-Ice-Maker.htm?SourceCode=18
Kenmore Refrigerator Ice Maker Replacement,PS11752389,WPW10300022,146.95,,,Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,"AP6019085, W10122556, W10300022, W10377190",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11752389-Whirlpool-WPW10300022-Refrigerator-Ice-Maker-Replacement.htm?SourceCode=18
Kenmore Refrigerator Ice Bucket,PS11757044,WPW10670845,86.51,,,Leaking | Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,"AP6023698, 1115342, 1115372, 2152701, 2152702, 2182099, 2182100, 2196091, W10670845",Whirlpool,In Stock,https://www.youtube.com/watch?v=BEu3DK2uoyk,https://www.partselect.com/PS11757044-Whirlpool-WPW10670845-Refrigerator-Ice-Bucket.htm?SourceCode=18
Kenmore Refrigerator 8 Cube Ice Maker Assembly,PS869316,2198597,114.88,,,Ice maker not making ice | Ice maker won’t dispense ice | Leaking | Won’t start,Refrigerator.,"AP3182733, 1016069, 2198597, 2198597, 2198597R, 2198597VP, 2198678, 626663, W10122502, W10190960, W11381367",Whirlpool,In Stock,https://www.youtube.com/watch?v=hmCE3oKpEk0,https://www.partselect.com/PS869316-Whirlpool-2198597-8-Cube-Ice-Maker-Assembly.htm?SourceCode=18
Kenmore Refrigerator Everydrop Ice & Water Filter,PS11701542,EDR1RXD1,75.79,,,Not dispensing water | Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,"AP5982535, 9900, 9981, EDR1RXD1B, FILTER 1, FILTER1, W10217316, W10291030, W10295370, W10295370A, W10569758, W10569760, W10569761, W10735398",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11701542-Whirlpool-EDR1RXD1-Refrigerator-Everydrop-Ice-Water-Filter.htm?SourceCode=18
Kenmore Refrigerator Air Filter,PS1993820,EAFCBF,35.95,,,Fridge too warm | Ice maker not making ice | Fridge too cold | Noisy,"Refrigerator, Freezer, Wine and Beverage Cooler.","AP4323287, 1381501, 241754001, 242047801, 242047804, 242061001, 5304497366, 7241754001, EAFCBFC",Frigidaire,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS1993820-Frigidaire-EAFCBF-Refrigerator-Air-Filter.htm?SourceCode=18
